        10.3804       0.466735       0.466523
         11.185       0.523046       0.522478
        12.0515       0.583664       0.584202
        12.9847       0.652394       0.652078
        13.9897       0.727293       0.726468
        15.0718       0.807792       0.807703
        16.2369       0.895824       0.896068
        17.4913       0.991387        0.99179
        18.8416        1.09535        1.09502
         20.295        1.20543        1.20584
        21.8594        1.32358         1.3242
        23.5428        1.44862        1.44997
        25.3542        1.58163        1.58288
         27.303        1.72186        1.72256
        29.3994        1.86788        1.86847
        31.6542        2.01966        2.01999
        34.0789        2.17602        2.17634
        36.6859        2.33666        2.33668
        39.4883        2.50076        2.50002
        42.5003        2.66524        2.66533
        45.7369         2.8315        2.83152
        49.2139         2.9976        2.99744
        52.9483        3.16079        3.16196
        56.9582        3.32612        3.32391
        61.2627        3.48083        3.48216
        65.8822          3.637        3.63561
        70.8382        3.78401        3.78321
        76.1534        3.93041        3.92393
        81.8521        4.06162        4.05683
        87.9597        4.18204        4.18102
         94.503        4.28364        4.29564
         101.51        4.39715        4.39992
        109.012        4.49205        4.49313
        117.038        4.56713        4.57461
        125.622        4.64221        4.64376
        134.799        4.68966        4.70004
        144.604        4.74797        4.74296
        155.076        4.77127        4.77214
        166.252        4.78807        4.78726
        178.175        4.79926        4.78811
        190.886        4.77027        4.77457
         204.43        4.76567        4.74667
        218.853        4.68567        4.70454
        234.201        4.65828        4.64845
        250.524        4.59662        4.57884
        267.873        4.48014        4.49629
        286.299        4.41458        4.40151
        305.856         4.2717        4.29537
          326.6         4.1853        4.17885
        348.586        4.07605        4.05305
        371.874        3.92867        3.91918
        396.522        3.78166        3.77849
        422.593        3.63267        3.63227
        450.148        3.48436        3.48183
        479.252        3.31966        3.32848
         509.97        3.15751        3.17346
         542.37        3.01016        3.01798
         576.52        2.85538        2.86313
        612.491         2.7187        2.70994
        650.354        2.54854         2.5593
        690.185         2.4195        2.41201
        732.057        2.29071        2.26875
         776.05        2.11714        2.13007
        822.242        1.99386        1.99641
        870.715        1.87249        1.86813
        921.553        1.74958        1.74546
        974.843        1.63816        1.62855
        1030.67        1.52009        1.51749
        1089.14        1.41424        1.41229
        1150.32        1.31577        1.31289
        1214.34        1.21301        1.21921
        1281.27        1.12465         1.1311
        1351.24        1.04609         1.0484
        1424.34       0.979147       0.970924
        1500.69       0.905112       0.898453
         1580.4       0.833517       0.830769
        1663.59       0.768987       0.767645
        1750.39       0.707183       0.708847
        1840.92       0.651709       0.654142
        1935.32       0.605027       0.603301
        2033.72       0.558416       0.556097
        2136.27       0.514015        0.51231
        2243.12       0.474619       0.471727
        2354.41       0.437238       0.434144
        2470.32        0.39692       0.399364
           2591       0.365813       0.367202
        2716.63        0.33881       0.337479
        2847.39       0.311015       0.310028
        2983.46       0.283654        0.28469
        3125.05       0.260896       0.261316
        3272.34       0.237419       0.239766
        3425.56       0.220098       0.219907
        3584.91       0.201135       0.201616
        3750.63       0.184831       0.184778
        3922.94       0.170251       0.169285
         4102.1       0.155702       0.155036
        4288.35       0.141331       0.141936
        4481.96       0.129718         0.1299
         4683.2       0.117604       0.118844
        4892.36       0.108634       0.108694
