        10.3804      0.0896023       0.466523
         11.185      0.0569887       0.522478
        12.0515       0.107968       0.584202
        12.9847      0.0918734       0.652078
        13.9897      0.0912883       0.726468
        15.0718       0.104106       0.807703
        16.2369        0.12208       0.896068
        17.4913       0.100073        0.99179
        18.8416       0.131297        1.09502
         20.295       0.166932        1.20584
        21.8594        0.17308         1.3242
        23.5428        0.21516        1.44997
        25.3542       0.154769        1.58288
         27.303        0.22963        1.72256
        29.3994       0.258792        1.86847
        31.6542       0.309452        2.01999
        34.0789       0.274297        2.17634
        36.6859       0.363189        2.33668
        39.4883       0.372838        2.50002
        42.5003       0.446791        2.66533
        45.7369       0.404403        2.83152
        49.2139       0.534555        2.99744
        52.9483       0.469517        3.16196
        56.9582       0.546597        3.32391
        61.2627       0.687055        3.48216
        65.8822       0.628744        3.63561
        70.8382       0.572801        3.78321
        76.1534       0.570122        3.92393
        81.8521       0.889057        4.05683
        87.9597        0.93433        4.18102
         94.503       0.828523        4.29564
         101.51       0.988591        4.39992
        109.012        1.03848        4.49313
        117.038       0.990884        4.57461
        125.622        1.16649        4.64376
        134.799        1.29242        4.70004
        144.604        1.15984        4.74296
        155.076        1.28599        4.77214
        166.252        1.00933        4.78726
        178.175        1.46266        4.78811
        190.886        1.59911        4.77457
         204.43        1.47836        4.74667
        218.853        1.37527        4.70454
        234.201        1.42077        4.64845
        250.524        1.90031        4.57884
        267.873        1.93805        4.49629
        286.299        1.89576        4.40151
        305.856        1.85359        4.29537
          326.6        1.75101        4.17885
        348.586        1.68755        4.05305
        371.874        1.78709        3.91918
        396.522        1.84656        3.77849
        422.593        1.80021        3.63227
        450.148        1.65978        3.48183
        479.252        1.67631        3.32848
         509.97        1.62647        3.17346
         542.37        1.63181        3.01798
         576.52        1.51469        2.86313
        612.491        1.52744        2.70994
        650.354        1.41702         2.5593
        690.185        1.48931        2.41201
        732.057        1.30556        2.26875
         776.05        1.37791        2.13007
        822.242        1.28749        1.99641
        870.715        1.31611        1.86813
        921.553        1.15572        1.74546
        974.843        1.13162        1.62855
        1030.67        1.15502        1.51749
        1089.14        1.01578        1.41229
        1150.32       0.990535        1.31289
        1214.34        1.01322        1.21921
        1281.27        0.89115         1.1311
        1351.24       0.845357         1.0484
        1424.34       0.817555       0.970924
        1500.69       0.735197       0.898453
         1580.4       0.679435       0.830769
        1663.59       0.675076       0.767645
        1750.39       0.576379       0.708847
        1840.92       0.523944       0.654142
        1935.32       0.523111       0.603301
        2033.72       0.496543       0.556097
        2136.27       0.450208        0.51231
        2243.12       0.426887       0.471727
        2354.41       0.366165       0.434144
        2470.32       0.350938       0.399364
           2591       0.347804       0.367202
        2716.63       0.288664       0.337479
        2847.39       0.283269       0.310028
        2983.46       0.257853        0.28469
        3125.05       0.229386       0.261316
        3272.34       0.225093       0.239766
        3425.56       0.209532       0.219907
        3584.91       0.192422       0.201616
        3750.63       0.173002       0.184778
        3922.94       0.161229       0.169285
         4102.1        0.14069       0.155036
        4288.35       0.133544       0.141936
        4481.96       0.124059         0.1299
         4683.2       0.110095       0.118844
        4892.36       0.103239       0.108694
