       0.593485       0.102692    -0.00363846    1.04428e+17
       0.556635      0.0960326      0.0159296    1.04432e+17
       0.553878      0.0837953     0.00131198    1.04435e+17
       0.561846      0.0871643      2.483e-07    1.04439e+17
       0.537685      0.0860994     0.00512792    1.04442e+17
       0.496997      0.0711298     0.00377898    1.04446e+17
       0.514772      0.0762081    -0.00394153    1.04449e+17
       0.508572      0.0722008    -0.00446428    1.04453e+17
       0.529859      0.0646561     0.00789585    1.04456e+17
       0.534106      0.0598777      0.0212039     1.0446e+17
       0.546639       0.052715      0.0112304    1.04463e+17
       0.538317       0.055405      0.0201545    1.04467e+17
       0.510139      0.0531128       0.015423     1.0447e+17
       0.509322      0.0519846      0.0147983    1.04474e+17
        0.45654      0.0475949      0.0140134    1.04477e+17
       0.449272      0.0395312     0.00494359     1.0448e+17
       0.462088      0.0304546      0.0149206    1.04484e+17
       0.464507      0.0403041      0.0147002    1.04487e+17
       0.444363      0.0267372      0.0232224    1.04491e+17
       0.406194      0.0222459      0.0249621    1.04494e+17
       0.427766      0.0159196      0.0184302    1.04498e+17
       0.437583      0.0125189       0.021812    1.04501e+17
       0.450779    -0.00541127      0.0225318    1.04505e+17
       0.497556    -0.00511016      0.0246078    1.04508e+17
       0.486496   -0.000973207      0.0226076    1.04512e+17
       0.507287     0.00517736      0.0284486    1.04515e+17
       0.472496      0.0129746      0.0308367    1.04519e+17
       0.430121      0.0176406      0.0244897    1.04522e+17
       0.438828      0.0214163       0.024349    1.04526e+17
       0.421384      0.0190215      0.0115536    1.04529e+17
       0.448167      0.0165776      0.0085871    1.04533e+17
       0.421475      0.0206903     0.00748274    1.04536e+17
        0.43744      0.0225664     0.00636797     1.0454e+17
       0.475454      0.0232521     -0.0023276    1.04543e+17
       0.455471      0.0296918    -0.00453096    1.04546e+17
       0.401067      0.0177822     -0.0119396     1.0455e+17
       0.391272      0.0111785     -0.0189754    1.04553e+17
       0.400008      0.0163189     -0.0098851    1.04557e+17
       0.393234      0.0197208    -0.00803562     1.0456e+17
       0.410811      0.0183062     -0.0120696    1.04564e+17
       0.404153     0.00503515     -0.0157866    1.04567e+17
       0.396029    -0.00326234     -0.0117673    1.04571e+17
       0.411009    -0.00227923    -0.00669706    1.04574e+17
       0.391559    -0.00232357    0.000990151    1.04578e+17
       0.410491    -0.00547529     -0.0132511    1.04581e+17
       0.401317     -0.0113259     -0.0202029    1.04585e+17
       0.425923     -0.0171586     -0.0176344    1.04588e+17
       0.437263    -0.00608949     -0.0128958    1.04592e+17
       0.436742      0.0022621     -0.0116972    1.04595e+17
       0.442015     0.00606322     -0.0120208    1.04599e+17
       0.384453      0.0231781    -0.00745477    1.04602e+17
       0.359699      0.0248842    -0.00893756    1.04606e+17
       0.355534      0.0269886    -0.00409862    1.04609e+17
       0.330512      0.0247557    -0.00657875    1.04613e+17
       0.311157      0.0257084    -0.00343093    1.04616e+17
       0.297398      0.0272152    -0.00237876     1.0462e+17
       0.282366      0.0210303    -0.00527656    1.04623e+17
       0.299039       0.019141    -0.00855019    1.04626e+17
       0.299297      0.0231026     -0.0133187     1.0463e+17
       0.300628      0.0284335     -0.0107215    1.04633e+17
       0.307332      0.0257649     -0.0153945    1.04637e+17
       0.284592      0.0195092     -0.0167401     1.0464e+17
       0.293241      0.0144535     -0.0216691    1.04644e+17
       0.275947     0.00723969     -0.0196934    1.04647e+17
        0.26838     0.00437506     -0.0142323    1.04651e+17
       0.282975     0.00072763      -0.020961    1.04654e+17
       0.286825     0.00349807     -0.0191477    1.04658e+17
       0.280344     0.00228564      -0.023527    1.04661e+17
       0.285598    -0.00303987     -0.0210044    1.04665e+17
       0.289192    -0.00172352     -0.0185674    1.04668e+17
       0.285957      0.0015089     -0.0176849    1.04672e+17
       0.280419     0.00226912      -0.017926    1.04675e+17
       0.280147    -0.00153707      -0.019833    1.04679e+17
       0.272039     0.00195307     -0.0151955    1.04682e+17
       0.258974     0.00111802     -0.0144857    1.04686e+17
