        10.3804    1.47912e+08    3.20123e+11
         11.185    9.83457e+07    3.20123e+11
        12.0515              0    3.20123e+11
        12.9847              0    3.20123e+11
        13.9897    8.94462e+08    3.20123e+11
        15.0718     1.1688e+07    3.20123e+11
        16.2369    3.10038e+06    3.20123e+11
        17.4913    8.50755e+08    3.20123e+11
        18.8416              0    3.20123e+11
         20.295              0    3.20123e+11
        21.8594              0    3.20123e+11
        23.5428    2.59856e+08    3.20123e+11
        25.3542    4.86039e+07    3.20123e+11
         27.303              0    3.20123e+11
        29.3994    1.77311e+06    3.20123e+11
        31.6542    9.39782e+06    3.20123e+11
        34.0789              0    3.20123e+11
        36.6859              0    3.20123e+11
        39.4883    1.17065e+09    3.20123e+11
        42.5003    2.04661e+08    3.20123e+11
        45.7369    8.88593e+07    3.20123e+11
        49.2139              0    3.20123e+11
        52.9483    2.12415e+08    3.20123e+11
        56.9582    4.76586e+07    3.20123e+11
        61.2627              0    3.20123e+11
        65.8822    6.51271e+08    3.20123e+11
        70.8382              0    3.20123e+11
        76.1534    2.99768e+08    3.20123e+11
        81.8521              0    3.20123e+11
        87.9597    3.88544e+07    3.20123e+11
         94.503    1.89626e+08    3.20123e+11
         101.51    2.65443e+08    3.20123e+11
        109.012    7.56102e+08    3.20123e+11
        117.038    9.28602e+07    3.20123e+11
        125.622              0    3.20123e+11
        134.799    4.82507e+08    3.20123e+11
        144.604    8.40525e+07    3.20123e+11
        155.076    2.65928e+07    3.20123e+11
        166.252    2.58125e+08    3.20123e+11
        178.175    3.85479e+07    3.20123e+11
        190.886              0    3.20123e+11
         204.43    3.70936e+08    3.20123e+11
        218.853    1.11108e+08    3.20123e+11
        234.201              0    3.20123e+11
        250.524    7.84925e+06    3.20123e+11
        267.873              0    3.20123e+11
        286.299    4.15309e+06    3.20123e+11
        305.856              0    3.20123e+11
          326.6              0    3.20123e+11
        348.586    2.85424e+07    3.20123e+11
        371.874              0    3.20123e+11
        396.522              0    3.20123e+11
        422.593    9.57745e+07    3.20123e+11
        450.148    1.20359e+08    3.20123e+11
        479.252     5.2018e+06    3.20123e+11
         509.97    2.45331e+08    3.20123e+11
         542.37              0    3.20123e+11
         576.52    4.33009e+08    3.20123e+11
        612.491              0    3.20123e+11
        650.354    2.12117e+09    3.20123e+11
        690.185              0    3.20123e+11
        732.057    1.91734e+08    3.20123e+11
         776.05              0    3.20123e+11
        822.242              0    3.20123e+11
        870.715        727.502    3.20123e+11
        921.553    6.66067e+07    3.20123e+11
        974.843    2.80257e+07    3.20123e+11
        1030.67    2.57556e+07    3.20123e+11
        1089.14         404300    3.20123e+11
        1150.32    1.36742e+08    3.20123e+11
        1214.34              0    3.20123e+11
        1281.27        944.763    3.20123e+11
        1351.24    8.27697e+07    3.20123e+11
        1424.34    7.82202e+07    3.20123e+11
        1500.69         187210    3.20123e+11
         1580.4              0    3.20123e+11
        1663.59              0    3.20123e+11
        1750.39    6.07123e+06    3.20123e+11
        1840.92              0    3.20123e+11
        1935.32              0    3.20123e+11
        2033.72    1.06106e+08    3.20123e+11
        2136.27              0    3.20123e+11
        2243.12              0    3.20123e+11
        2354.41    6.05273e+08    3.20123e+11
        2470.32     5.0416e+08    3.20123e+11
           2591              0    3.20123e+11
        2716.63              0    3.20123e+11
        2847.39    8.02774e+07    3.20123e+11
        2983.46     1.3204e+06    3.20123e+11
        3125.05    4.69203e+06    3.20123e+11
        3272.34    8.43641e+07    3.20123e+11
        3425.56              0    3.20123e+11
        3584.91    1.76466e+08    3.20123e+11
        3750.63              0    3.20123e+11
        3922.94    9.63725e+07    3.20123e+11
         4102.1              0    3.20123e+11
        4288.35              0    3.20123e+11
        4481.96    4.65389e+07    3.20123e+11
         4683.2        1582.56    3.20123e+11
        4892.36              0    3.20123e+11
