        10.3804        303.579        549.045
         11.185        283.789         497.95
        12.0515        260.209        451.607
        12.9847        268.429        409.575
        13.9897        230.919        371.453
        15.0718        225.366        336.876
        16.2369        210.319        305.516
        17.4913        193.327        277.073
        18.8416        179.975        251.276
         20.295        167.692        227.879
        21.8594        152.822        206.659
        23.5428        142.191        187.413
        25.3542        132.645        169.957
         27.303        122.078        154.126
        29.3994        111.952        139.768
        31.6542        105.194        126.746
        34.0789        94.5058        114.935
        36.6859        86.8922        104.225
        39.4883        80.2491        94.5106
        42.5003         72.257        85.7009
        45.7369        67.6275        77.7114
        49.2139        61.2595        70.4658
        52.9483         53.132         63.895
        56.9582        51.1814        57.9361
        61.2627         46.949        52.5323
        65.8822        44.2533        47.6319
        70.8382        39.9431        43.1881
        76.1534        35.6707        39.1585
        81.8521        32.3092        35.5046
        87.9597        29.5468        32.1913
         94.503        27.2739        29.1871
         101.51         24.225        26.4631
        109.012        22.2243        23.9934
        117.038        20.2613        21.7541
        125.622        18.6952         19.724
        134.799        16.9743        17.8835
        144.604        15.4895         16.215
        155.076        14.0722        14.7025
        166.252        12.8907        13.3314
        178.175        11.6859        12.0885
        190.886         10.485         10.962
         204.43        9.54906        9.94099
        218.853        8.70433         9.0156
        234.201         8.0336        8.17692
        250.524        7.19748        7.41685
        267.873        6.59146        6.72807
        286.299        5.97487        6.10389
        305.856        5.39862        5.53828
          326.6        4.93017        5.02575
        348.586        4.44199        4.56134
        371.874        4.01282        4.14052
        396.522        3.66863         3.7592
        422.593        3.37215        3.41367
        450.148        3.03213        3.10057
        479.252        2.79296        2.81684
         509.97        2.52981        2.55971
         542.37        2.29743        2.32667
         576.52        2.09047        2.11545
        612.491        1.92682        1.92399
        650.354         1.7211        1.75041
        690.185        1.57507        1.59303
        732.057        1.44291         1.4503
         776.05        1.31793        1.32085
        822.242        1.20019        1.20341
        870.715        1.09682        1.09685
        921.553       0.991388        1.00013
        974.843       0.904008       0.912316
        1030.67       0.828026       0.832573
        1089.14       0.757867       0.760134
        1150.32       0.691885       0.694309
        1214.34       0.633063       0.634473
        1281.27       0.581219       0.580061
        1351.24       0.524631       0.530564
        1424.34       0.479994       0.485518
        1500.69       0.445892       0.444508
         1580.4       0.404132       0.407155
        1663.59       0.373959       0.373119
        1750.39       0.340521       0.342092
        1840.92       0.314299       0.313794
        1935.32       0.288133       0.287973
        2033.72       0.266119       0.264401
        2136.27       0.242534       0.242873
        2243.12       0.220799       0.223201
        2354.41       0.205765       0.205216
        2470.32       0.188452       0.188767
           2591       0.171826       0.173713
        2716.63       0.159414       0.159931
        2847.39        0.14819       0.147306
        2983.46       0.134754       0.135736
        3125.05       0.124679       0.125127
        3272.34       0.115102       0.115395
        3425.56        0.10602       0.106463
        3584.91      0.0975219      0.0982612
        3750.63      0.0901144      0.0907263
        3922.94      0.0839408       0.083801
         4102.1       0.077559       0.077433
        4288.35      0.0711169      0.0715748
        4481.96        0.06586      0.0661831
         4683.2      0.0611546      0.0612186
        4892.36      0.0566949      0.0566456
